('I would go as far as to say "Guten', 'especially if you are on friendly terms with the recipient,  "Guten', '48') 1
('QGis', 'QGIS', '2') 1
('\'<div class="location-body">\'', "'<div>'", '22') 1
('six volts', '6V', '9') 1
('...my', ') my', '3') 1
('them', 'children', '6') 1
('$$\\dfrac{2}{\\pi}\\int_{x}^{px}\\left(\\dfrac{\\sin{t}}{t}\\right)^2dt\\le 1-\\dfrac{1}{p},x\\ge 0$$', '', '91') 1
('//www.google.com/support/websearch/bin/answer.py?answer=134479', 'Google Help Page', '53') 1
('at 2', '(2', '3') 1
('<>', '<>', '0') 1
('&Source=http%3A%2F%2F172.23.113.79%2Frecherche%2Fpages%2FResults.aspx%3Fk%3Dcr%C3%A9er', '//172.23.113.79/Recherche/_layouts/SubNew.aspx?ATName=OSS.Search&Title=Rechercher%C2%A0%3A%20cr%C3%A9er*&Source=http%3A%2F%2F172.23.113.79%2Frecherche%2Fpages%2FResults.aspx%3Fk%3Dcr%C3%A9er*', '105') 1
('700', '950', '2') 1
('barefoot', 'minimalist', '9') 1
('Check posts where are not answers. Review for spam posts.', '', '57') 1
('WikiTravel', '', '10') 1
('display input field in', 'Display of', '14') 1
('Every', '', '5') 1
('passing', ',', '7') 1
('when I have', 'might take some', '12') 1
('fan shroud', 'fuel injectors', '11') 1
('>getCity', '>getBillingAddress()->getCountry', '25') 1
('star destroyers', 'Star Destroyers', '2') 1
('Il y a des livres l-bas ("There are books over there")', 'the French plural indeterminate article "', '42') 1
('any one', 'anyone', '1') 1
('64', '48', '2') 1
('String[]', 'CustomMeta', '9') 1
('(the structure, the document', 'Rectangular block selection', '25') 1
('it needs', 'I need', '3') 1
('helps!', 'device was 4.1.2 (at least on the Sprint and AT&T versions).', '56') 1
('Fressia', 'Freesia', '1') 1
('10,000', "10'000", '1') 1
('$tan', '$\\tan', '1') 1
('w/', 'with', '3') 2
('with', '', '4') 1
('^^', 'Seems to be more used in the North, though.', '43') 1
('in selenium', 'using Selenium', '4') 1
('I hear this', 'there is an', '9') 1
('will be', 'was', '6') 1
('herzlich', '(herzlich)', '2') 1
('child', 'How do you respond to a teenager who declares that he', '51') 1
('"Trick of the mind"', '"', '18') 1
('On Mega Man', 'In Megaman', '3') 1
('drag force is almost', '', '20') 1
('email - unless', 'emailunless', '3') 1
('~/Library/Preferences', '', '21') 1
('drill', 'drilling', '3') 1
('Robots', 'robots', '1') 1
('@$y[0', '@$_[0', '1') 2
('"cold".', '', '7') 1
('93', '81', '2') 1
('replaced my current', 'installed a new', '14') 1
('v', 'dx', '2') 2
('5', '*c)', '3') 1
('(or', 'the 5th year or', '13') 1
('use graphic design', '', '18') 1
('24 bit from', 'were done in 16-bit in', '19') 1
('userA@googlemail.com will', '', '25') 1
('js"><', 'js><', '1') 1
('it', "'siebzehn'", '9') 1
('. Like', 'like', '3') 1
('writing place names', 'life location?', '15') 1
('do', 'was', '3') 1
("'what ever' they", '', '16') 1
('Does anyone know why this is happening and what i can do to get the wanted effect?', 'Does anyone know why this is happening and what i can do to get the wanted effect?', '0') 1
('caffeniate command', '', '18') 1
('at the end of', 'for', '12') 1
('//first', 'class', '6') 1
('this assumes', 'a failure to reject', '16') 1
('are isomorphic', '.', '14') 1
('a single employee', 'a single employee', '0') 1
('software', 'project management software', '19') 1
('google', 'Google', '1') 17
("Notice that I don't filter the link,", "Can't say", '31') 1
('we would get', 'This leads to', '12') 1
('to', 'via', '3') 1
('What you want to know', 'a GM expect', '17') 1
('180', "180'F", '2') 1
('another book', 'Design It Yourself', '16') 1
('Is there a way to', 'Which software can', '15') 1
('in', 'within', '4') 2
('could be consumed by various', ', and allow your', '21') 1
("'family' plan you can backup all the computers you own", 'but not open source', '43') 1
('less is', 'less', '3') 1
('means that I must', 'want to', '13') 1
('320', '3200', '1') 1
('TEAM-B', 'Team B', '4') 4
('n.roll rolling', '', '14') 1
('8 GB.  It', '8GB, that', '5') 1
("that's the case", 'my interpretation is correct', '22') 1
('last name', '', '9') 1
('. most', ',most', '2') 1
('aswell', 'as well', '1') 2
('has that', '', '8') 1
('Image Recognition', 'an image recognition', '5') 1
('leaders', "leader's", '1') 1
('AAa', 'Amazon Appstore app (AAa)', '22') 1
('//www.amazon.com/Statistics-Extremes-Dover-Books-Mathematics/dp/0486436047/ref=sr_1_1?s=books&ie=UTF8&qid=1342812602&sr=1-1&keywords=gumbel', "Gumbel's book", '132') 1
('ridge regression) to prevent over fitting to', 'which results in maximizing', '32') 1
('chambers', 'chambers; the other uses gas.', '21') 1
('console', 'a terminal, enter the following command', '36') 1
('apregnant', 'a pregnant', '1') 1
('Plugins->Fetch Python Plugins and search for', 'be enabled in the', '36') 1
('net', 'internet', '5') 1
('with CMD + OPT +', 'resetting the NVRAM by holding Command - Option -', '40') 1
('Binarize them', '', '13') 1
('List (text)', 'List (text)', '0') 1
('2;', '$wp_query->comments;', '19') 1
('very', 'of course', '8') 1
('in', 'for', '3') 1
('leaked)', 'good enough to prevent online password guessing attacks, which is probably the most important threat that most users face', '116') 1
('web-site', 'website', '1') 1
(', each', '. Each', '2') 1
('Or at least this', 'This', '13') 1
('stuck up', 'a', '8') 1
('i', '', '1') 1
('by', 'in favor of more', '16') 1
('', 'on other colors that also go well', '33') 1
('', 'my toolbar arrangement or other setting like the default search engine, homepage, etc.', '86') 1
('.  Should that correspond with', 'JSON to give me', '24') 1
('an object', 'a mathematical transformation', '25') 1
('2-d', '2D', '2') 1
('.', 'preg_replace("/(sample-permalink\\">).*?(<)/","$1".home_url(\'/\').', '63') 1
('morning', 'morning;', '1') 1
('xor', '2],', '3') 3
('wre ein mglicher Ursprung des befragten Ausdrucks. Und', 'Substantiv', '50') 1
('DataList1.DataBind', 'TextBox ID="txtAddressID" runat="server" Text=\'<%# Bind', '46') 1
('(or last, or middle, or any) 256', 'any random', '27') 1
('manager', 'automation first, then the others equally second', '43') 1
(',is', '? Are', '5') 1
("What's up", "Why can't the new phone always scroll horizontally", '44') 1
('//astonj.com/life/best-way-to-learnreadstudy', '', '44') 1
('PB', 'if the screws are', '17') 1
('would handle the', 'function', '14') 1
('null;', "'Password changed';", '17') 1
('value in a non associative multiplication', 'right- and left-associative product', '26') 1
('hence', 'this yields', '9') 1
('thefreedictionary.com', 'TheFreeDictionary.com', '3') 1
('How would you "round" the largest value', 'I.e., everything below 0.5 is "ignored" and everything greater than or equal to 0.5 is "enhanced"', '77') 1
('being too stubborn', 'need', '17') 1
('usort man', 'usort man', '0') 1
("it's api's", 'its APIs', '5') 1
('if someone', 'someone please', '10') 1
('youtube', 'Youtube', '1') 2
('applies', 'question', '7') 1
('find a shoe with support that falls somewhere between', 'remove', '50') 1
('Survived Freezing', 'survive freezing', '3') 1
(', how to wire', 'together?', '10') 1
("automobile's 12v", 'actual car', '12') 1
('<?php', '}', '5') 1
('setups', 'setup', '1') 1
('Thank you so much.', 'I might be bit incorrect in explaining what I really need', '51') 1
('an IP address that belongs to someone', 'keep "www." with one hosting provider', '33') 1
('plugin', 'Available for', '12') 1
('[se]', 'StackExchange', '13') 1
('=A+t', '=\\overrightarrow{A}+t', '17') 1
('(e.g. type of social situation).  IV is outcome scores on a variable (e.g. psychological adjustment).', '', '101') 1
('234', '', '3') 1
('qmlscene reports', '', '16') 1
('[1,3] 1/sq(', '$\\displaystyle\\int_1^3 \\frac{1}{\\sqrt{', '33') 1
('most useful', 'you found most useful', '10') 1
('$V', '$$V', '1') 1
('Dana Point, CA', 'Dana Point, CA', '0') 1
('Human Computer Interaction and number of objects per web page', 'Optimising visual clutter for target audiences', '48') 1
('<?php', '$comments_arr', '13') 1
('PROCEDURE', 'EXISTS', '9') 1
('lines', '(may contain any whitespace in general) lines', '40') 1
('russian', 'the Russian', '5') 1
('Arrowhead Mills Gluten-Free flour', 'Arrowhead Mills Gluten-Free flour', '0') 2
('Any', '$X$ is partition of 5 where only single digit numbers are allowed.', '64') 1
('to', 'can do the job to', '15') 1
('list', '', '4') 1
('either', 'my', '6') 1
('so that the complex', 'The actual', '15') 1
("arduino's", "Arduino's", '1') 1
('Right, so then do this..', 'imaginable"', '22') 1
('it will', 'and then', '7') 1
('front', '. This is especially true', '24') 1
('file name', 'of 8 characters', '12') 1
('the moon', 'there', '5') 1
('P; in short', 'P.  Briefly', '9') 1
('shooting', 'magic', '7') 1
('"a"', '', '3') 1
('54', '50', '1') 1
('meat to anyone else', 'risk', '18') 1
('$HOME/.fonts.conf,have a test', 'different fonts to change their priority as the default for serif', '51') 1
('uniformly', '${\\rm Uniform}(0,1)$', '14') 1
('how do we', 'Find and', '8') 1
('First, actual', "Here's wikipedia's breakdown of occular nerve", '38') 1
('die";$f="jS', 'die"; $f="jS', '1') 1
('object  $conn', '$resultset', '12') 1
('dice', 'two dice', '4') 1
('Weretigger', 'Weretiger', '1') 1
('Adverb zum', 'zum Adverb', '8') 1
('2640', '$2,640', '2') 1
('point an enthusiastic, technically competent, English-speaking boardgamer in the right direction', 'know of more resources', '85') 1
('known', '-known', '1') 1
('SunSpots', 'Sunspots', '1') 1
('you', 'the your', '5') 1
('Is', 'How do i configure git to have the proper permissions to just be able to pull without', '84') 1
('I feel like an idiot but what can i do?', 'owners', '36') 1
('opponent', 'other vehicle', '11') 1
('people', "people's", '2') 1
('the author', 'there', '7') 1
('least', 'fewest', '3') 1
('Epic enterprise suite of applications very', '', '42') 1
('BaKoMa TeX Word', 'BaKoMa TeX Word', '0') 1
('them', 'their existence', '12') 1
('Toc', 'ToC', '1') 1
('to create one must exist', 'evidence before your senses that there is in fact something', '45') 1
('"sometime"', '"some time"', '1') 1
('it right', 'this evidence of a inhabitable space-station on Mars', '47') 1
('creation was initiated. It is impossible for one', 'ask "what it means', '38') 1
('that I can think', "I've thought", '14') 1
('an1', 'a_{n1}$ being', '10') 1
('here', '', '4') 2
('DRiPs', 'Dividend Reinvestment Plans', '22') 1
('above', 'following', '8') 1
('start', 'given tile', '9') 1
('in Castle Crashers the same thing reskinned', 'functionally identical reskins', '31') 1
('with', 'to', '3') 1
('Is DTIME', '$\\mathsf{DTime}(O', '14') 1
('answer questions', 'get answers', '12') 1
('In Java, the', 'In Java,', '4') 1
('may be', 'maybe', '1') 3
("'post_type_link'", "'page_link'", '7') 2
('the', '"the', '1') 1
('make command', '', '12') 1
('rebukes', 'lynch mobs forming', '17') 1
('we find', '$(\\star)$ also implies that', '25') 1
('Need help w/ diy', 'How do you build a', '15') 1
('%20', '20%', '2') 1
('the', 'as small as the size', '17') 1
('~/.cshrc', '', '8') 1
('', 'static CFStringRef charsToEscape = CFSTR("&=");', '47') 1
('F9', 'a bound key', '11') 1
('-p duplicate', '-p', '10') 1
('with', 'in Python using', '13') 2
('tab', 'tabs', '1') 1
('"Flesh Base"', '"Base"', '6') 4
('need some non', 'make sure the ID is numeric... then hex', '31') 1
('tremendous', 'a lot of', '9') 1
('postgis', 'Postgis', '1') 1
('$75$ per repair', '75 Per Repair', '4') 1
("I'm", '', '3') 4
('through', 'by', '7') 1
('Are there any alternatives that', 'Although this is not a rule, most of the suggestions are not simple things and require a decent amount of time in the kitchen or great preparation ahead. Neither of these is actually easy to achieve unless you have a lot of free time.', '206') 1
('z', '$z$', '2') 4
('stackoverflow.com', 'Stack Overflow', '7') 1
('<strong>".', 'sort', '8') 1
('favorite', 'admired', '6') 1
('PhotoShop text', 'Photoshop', '6') 1
('to ensure correct operation under all circumstances', "users can't find it", '39') 1
('175', '$175', '1') 1
('is the', 'Is this', '3') 1
('845', '09', '3') 1
('g[].tails.show)[1..n]', 's', '20') 1
("or('", "or'", '1') 1
('so which', 'Which', '4') 1
('within "Multimedai"also applications', 'application', '25') 1
('$X', '$$ X', '2') 1
('$r<1$', '$r<-1$', '1') 2
('child, but whether you speak', 'good ten minutes to not strain enormously', '33') 1
('KM', 'fuel efficiency', '15') 1
(", that device won't check back in with Apple and be associated with your account", '', '80') 1
('alefren helped sort this out for me', "alefren's", '27') 1
('\\framezoom function', '', '19') 1
('//wordpress.org/extend/plugins/debug-bar/', '', '41') 1
('who', 'actually', '8') 1
('then put', 'it told me I was in Massachusetts. Sorry, but', '39') 1
('from', '"hare-brained" from', '15') 1
('why not', 'then your', '6') 1
('248', '312', '3') 1
('\\d)*', '\\\\1', '3') 1
('And', 'I am', '4') 1
('Alternative Recourses - When', 'What can I do when', '20') 1
('?>', '', '2') 1
('use', 'consumption', '10') 1
('Round', 'Is it safe to cook a', '19') 1
('289', '54', '3') 1
('So, did', 'Did', '5') 1
('DL', 'DL', '0') 1
('Nothing is displayed', 'Nothing is displayed', '0') 1
('and found out that its', 'is', '20') 1
('Letx', '', '4') 1
('Flat Leaf Parsley', 'flat leaf parsley', '3') 1
('Daffodils', 'daffodils', '1') 1
('$${{p^k}\\choose{j}}\\equiv 0\\pmod{p}.\\ \\ \\  \\text{for $0 < j < p^k$ and p is prime}$$', '', '84') 1
('of 3*3 matrix of', 'in the', '14') 1
("he's", 'effeminate men are not always', '27') 1
('or', 'module', '5') 1
('65', '6)', '1') 2
('#first', '# first', '1') 1
('0$. Thus', '+\\infty$', '8') 1
('2^n', '2^(p-1)', '5') 1
('`space cadet`', '"space cadet"', '2') 1
('//en.wikipedia.org/wiki/', 'on Wikipedia', '15') 1
('but show no votes at all', 'sometimes results in weird comments that are only valid', '39') 1
('Are', 'which', '5') 1
('6months', '6 months', '1') 3
('Every previous answer is', 'Every previous answer', '3') 1
('is', 'DAR - the Disk ARchive program - is', '33') 1
('have', '', '4') 1
('self-satisfied', 'which on MSO I probably deserve', '29') 1
('search', 'from "search', '6') 1
('so', '', '2') 2
('-r now"', 'shutdown -r now', '10') 1
('GPU', 'performance of lower-level languages, though the compile time will be longer due to the extra step, than it would have been implementing it in straight C/C++', '157') 1
('shemale', 'transgender,', '10') 1
('Minecrafts world size', "Minecraft's World Size", '3') 1
('-1 X;', 'Moins un X', '9') 1
('"\\n",file_get_contents', '$l=0;$l<4;)$i[$l++]=rtrim', '24') 1
('!  Is that really how you want', '.', '30') 1
('the term balanced-weighted polyhedral complex.', 'Tropical geometry', '39') 1
('\\beta\\alpha=\\alpha^3\\beta', '\\gamma\\beta=\\beta\\gamma, \\beta\\alpha=\\alpha^3\\beta', '25') 1
("F'", "$F'", '1') 1
('about n^2', 'O(n^2)', '7') 1
('is', '"', '2') 1
('z(a_', 'z[a_', '1') 1
('soll ich nicht nur', 'frher', '16') 1
('29""\'', '29"\'', '1') 1
('String[] args', 'String[]s', '4') 1
(', press Ctrl+Alt+F1, then', '', '25') 1
('In short', 'what', '6') 1
('av_free_packet() is', '', '19') 1
('These and other statements in the documentary seem', '', '50') 1
('6) and', 'They can then', '10') 1
('spell was', 'spells were', '4') 1
('solution', 'one', '7') 1
('brouser', 'browser', '1') 1
('xp', 'XP', '2') 1
('4GB', '4 GB', '1') 1
('DDNS attacks', '', '12') 1
('pages; A good way', 'only', '15') 1
('google "External Tachometer Motorcycle"', '', '39') 1
('..I', 'So, I', '4') 1
('replaced', 'lost', '7') 1
('Tabis', 'merc treads', '10') 1
('$\\displaystyle  =', '\\cdot\\sin x\\,\\mathrm dx\\\\ =&', '22') 1
('ALT', 'ALT', '0') 1
('"who', '', '4') 1
('47', '5', '2') 1
('am willing', "gets cramps where others are exploding out both ends.  I wouldn't dare serve the meat", '77') 1
('Canon EOS 450D Focusing Screen Installation', '', '43') 1
('individual order history', 'time and sales data', '19') 1
('Choose', 'Just-in-time edit', '16') 1
('Hope that helped ^-^', '.', '20') 1
('btw', '', '3') 1
('So i', 'I', '4') 1
('even', '.', '4') 1
('[1]', '[2]', '1') 1
('Thank you', '', '9') 1
('ones', 'home PBXs', '6') 1
('our', 'are', '3') 1
(', thanks Jchelad', '.', '16') 1
('is there is time and space', 'must exist in the instant prior to creation in order to create', '45') 1
('example', 'this kind of writing? And if so', '31') 1
('rockwool', 'rock-wool', '1') 1
